queue_rank,unique_id,name,facility_type,operator_type,address_city,address_state,pincode,district_reference,pincode_join_confidence,readiness_score,completeness_score,evidence_support_score,consistency_score,high_leverage_score,review_priority_score,flag_count,high_severity_flag_count,primary_issue,review_status,evidence_validation_status
8721,2f17034e-75e2-4a74-889b-5ec8f791793c,Pioneer Imaging & Diagnostic,clinic,private,Bathinda,Punjab,151001,BATHINDA,exact_reference_mapping,81.76,83.0,61.88,100.0,10.21,16.23,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8722,65e7d8a9-9413-4d9f-ac41-15fe98af2b7c,We Care Diagnostic & Polyclinic,clinic,private,Kharagpur,West Bengal,721306,MEDINIPUR WEST,exact_reference_mapping,81.76,83.0,61.88,100.0,10.21,16.23,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8723,7e0684d8-a9f1-461d-ad28-193bb8aa91c2,Zahra Dental Clinic,clinic,private,Ahmedabad,Gujarat,380007,AHMADABAD,exact_reference_mapping,83.76,88.0,61.88,100.0,16.21,16.23,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8724,bfa56fc7-0a65-4a17-bec1-d0b879399b1d,Konnect Diagnostics,clinic,private,Hyderabad,Telangana,500084,HYDERABAD,exact_reference_mapping,83.76,88.0,61.88,100.0,16.21,16.23,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8725,dafc740f-4740-4241-83db-c5a444b4a2e8,Renal Path Labs,clinic,private,Gurgaon,Haryana,122018,GURUGRAM,exact_reference_mapping,83.85,84.0,67.5,100.0,16.46,16.23,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8726,254de887-fd55-47c8-ad92-0c370e49b885,Amritaa Diagnostics,clinic,private,Vijayawada,Andhra Pradesh,520002,NTR,exact_reference_mapping,82.16,84.0,61.88,100.0,11.37,16.22,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8727,30cfccc9-bc4d-4c5e-9f80-67933f2841e1,Bharal's Homoeopathy,clinic,private,New Delhi,Delhi,110017,SOUTH,exact_reference_mapping,78.56,75.0,61.88,100.0,0.58,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8728,5d78448c-a2e5-4c99-a29e-a26ebd1aa111,Abhedananda Seva Mongal Hospital,hospital,private,Dubrajpur,Birbhum,731123,BIRBHUM,exact_reference_mapping,78.56,75.0,61.88,100.0,0.58,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8729,701ff237-3987-47ab-948d-ed6474cb1914,Vimlesh Dental And Hair Care,dentist,private,Meerut,Uttar Pradesh,250002,MEERUT,exact_reference_mapping,78.56,75.0,61.88,100.0,0.58,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8730,830c9cb2-3fce-46c1-b1f2-93e303b19768,Maa Kawalpati Hospital Maternity & Research Center,hospital,,Ghazipur,Uttar Pradesh,233001,GHAZIPUR,exact_reference_mapping,79.38,79.0,59.25,100.0,3.03,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8731,92cd66e7-720c-459d-95a6-d37e4e7d367e,Amrutha Multispeciality Dental Clinic,clinic,private,Thiruvananthapuram,Kerala,695013,THIRUVANANTHAPURAM,exact_reference_mapping,78.56,75.0,61.88,100.0,0.58,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8732,9a7322fb-a8e9-4f7b-80e9-b5738544d5cc,Speciality Diagnostic Centre,clinic,private,Irinjalakuda,Kerala,680121,THRISSUR,exact_reference_mapping,83.76,88.0,61.88,100.0,16.15,16.22,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8733,9cb2ae04-b346-4ee1-965e-78319be928b3,JP Dental Clinic,clinic,private,Bengaluru,Karnataka,560095,BENGALURU URBAN,exact_reference_mapping,81.76,83.0,61.88,100.0,10.15,16.22,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8734,a04adc8b-1674-4a45-a047-cc32c29af22c,Dr. Pandey's Dental and Cosmetology Clinic,clinic,private,Bhopal,Madhya Pradesh,462001,BHOPAL,exact_reference_mapping,81.76,83.0,61.88,100.0,10.15,16.22,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8735,b5b8b249-cb95-4c15-b9d8-36b6fd67b26c,Sharp Eye Foundation,hospital,private,Hazaribagh,Jharkhand,825301,HAZARIBAGH,exact_reference_mapping,78.56,75.0,61.88,100.0,0.58,16.22,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8736,ec0e09bc-f987-4d7c-87cd-60f01b8ac565,Dr Vardhan’s Dental and Cosmetic Clinic Aligarh,clinic,private,Aligarh,Uttar Pradesh,202001,ALIGARH,exact_reference_mapping,80.97,83.0,59.25,100.0,7.77,16.22,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8737,15ebdf61-c5e6-4e5c-baec-d8d7ec3391cb,"Vivid Diagnostic Centre, Vyttila",clinic,private,Ernakulam,Kerala,682019,ERNAKULAM,exact_reference_mapping,87.7,88.0,75.0,100.0,27.96,16.21,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8738,2c04d18d-6941-4a26-a671-8c609dc9f965,Modern Dental Centre,clinic,private,Gurgaon,Haryana,122001,GURUGRAM,exact_reference_mapping,83.76,88.0,61.88,100.0,16.11,16.21,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8739,2c18889e-f913-49c9-8037-2fa20ae3dd74,Lilawati Memorial Dental Clinic,clinic,private,Hazaribagh,Jharkhand,825301,HAZARIBAGH,exact_reference_mapping,81.38,84.0,59.25,100.0,8.96,16.21,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8740,836a84fc-cdf2-4496-91e1-0accd20ab2d1,Promise Healthcare Hospital,hospital,private,Ranchi,Jharkhand,,,missing_pincode,80.96,81.0,61.88,100.0,7.71,16.21,5,1,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
8741,ab61b69e-0524-4fdc-bc4e-bd04040f1633,Shakuntala Smiles and Gums Multispeciality Dental Clinic,clinic,private,Thane,Maharashtra,400610,THANE,exact_reference_mapping,81.38,84.0,59.25,100.0,8.96,16.21,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8742,d1916c1f-1df9-4f3a-b23c-4ee8a9b05fdd,"Pavan Eye Hospital, Venkateswara complex 1st Floor Ring Road, Vizianagaram",hospital,private,Vizianagaram,Andhra Pradesh,535003,VIZIANAGARAM,exact_reference_mapping,82.98,88.0,59.25,100.0,13.79,16.21,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8743,470febf1-c92f-4c27-a82d-06c6546be3ea,Dr. Nikam Pile Hospital,hospital,private,Mumbai,Maharashtra,400028,MUMBAI,exact_reference_mapping,81.38,84.0,59.25,100.0,8.94,16.2,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8744,9c4371c1-908a-4308-9cae-2093a28ff769,Samved IVF & WOMEN'S Hospital,hospital,private,Vadodara,Gujarat,390020,VADODARA,exact_reference_mapping,81.76,83.0,61.88,100.0,10.07,16.2,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8745,05abcf38-9153-4fff-b656-080332fe63d8,The Dentist House,dentist,private,Chennai,Tamil Nadu,600029,,unresolved,78.56,75.0,61.88,100.0,0.46,16.19,6,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8746,0dbd98c7-0da0-4e72-b4c8-c11963de8d37,Khajuraho Dental Clinic,clinic,private,Chhatarpur,Madhya Pradesh,471001,CHHATARPUR,exact_reference_mapping,82.16,84.0,61.88,100.0,11.24,16.19,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8747,4200d47e-90b1-4a1f-be98-960c8e6bb699,The Tooth Fairy,clinic,private,Chennai,Tamil Nadu,600010,CHENNAI,exact_reference_mapping,78.56,75.0,61.88,100.0,0.46,16.19,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8748,4d02a4c1-e1fd-4fbe-94df-150b20d2f368,Sanjeevan Sparsh Hospital,hospital,private,Chapra,Bihar,841301,SARAN,exact_reference_mapping,83.74,84.0,67.12,100.0,15.97,16.19,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8749,8c505cc4-10f5-4139-8164-0aead4edb58c,"Civil Hospital, North Lakhimpur",hospital,public,North Lakhimpur,Assam,787001,LAKHIMPUR,exact_reference_mapping,85.7,83.0,75.0,100.0,21.85,16.19,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8750,9716fbe1-fe0a-4e22-bc67-91f5dbfff8d5,Akshar Surgical Hospital,hospital,private,Ahmedabad,Gujarat,380008,AHMADABAD,exact_reference_mapping,81.74,79.0,67.12,100.0,9.98,16.19,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8751,c12f71ca-d510-457c-afdc-4ba98ef34fc6,Sattva Diagnostics,clinic,private,Bengaluru,Karnataka,560058,BENGALURU URBAN,exact_reference_mapping,78.56,75.0,61.88,100.0,0.46,16.19,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8752,074925f9-c54c-427b-84aa-3ff00d0bdac8,Nightingale Diagnostic,clinic,private,Berhampore,West Bengal,742101,MURSHIDABAD,exact_reference_mapping,81.76,83.0,61.88,100.0,10.01,16.18,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8753,3e0b1735-5600-4ab6-97c6-997f1d5cf20a,Latha Nursing Home,hospital,private,Davangere,Karnataka,577002,DAVANGERE,exact_reference_mapping,83.34,83.0,67.12,100.0,14.74,16.18,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8754,3e2795de-1c67-4104-b981-117141eb4a7a,S S Diagnostic Centre,clinic,private,Chennai,Tamil Nadu,600041,CHENNAI,exact_reference_mapping,80.56,80.0,61.88,100.0,6.42,16.18,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8755,5e3cf1dc-001b-4fbb-998b-8b2905e94c5a,Urosight Multispeciality Clinic,clinic,private,Gurugram,Haryana,122011,GURUGRAM,exact_reference_mapping,79.49,79.0,59.62,100.0,3.18,16.18,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8756,d60a7e57-84ab-468e-8375-290b0ce6e61e,Kapoor's Dental& Orthodontic Centre,dentist,private,Amritsar,Punjab,143001,AMRITSAR,exact_reference_mapping,81.76,83.0,61.88,100.0,10.01,16.18,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8757,de48775c-1678-474f-ba7b-078a5208aa03,K Deep Nursing Home,clinic,private,Ludhiana,Punjab,141112,LUDHIANA,exact_reference_mapping,84.1,79.0,75.0,100.0,17.0,16.18,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8758,01d8bdf3-f553-4ba0-956a-2715b114bff5,Laxmi Dental Clinic,clinic,private,Hanamkonda,Telangana,506001,HANUMAKONDA,exact_reference_mapping,81.76,83.0,61.88,100.0,9.97,16.17,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8759,2b51036d-3490-436a-9f45-5d9d7bb5057b,Dental Excellence,dentist,private,Hyderabad,Telangana,500029,HYDERABAD,exact_reference_mapping,81.76,83.0,61.88,100.0,9.98,16.17,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8760,336c91c7-41cc-4221-8566-3b4c558a3e44,Jai Ambey Netralaya,hospital,private,Bilaspur,Chhattisgarh,495001,BILASPUR,exact_reference_mapping,79.38,79.0,59.25,100.0,2.8,16.17,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8761,5f7c189b-24a8-4aef-afbf-af98ad63b26a,DentoScan.3D CBCT,clinic,private,Thane,Maharashtra,400607,THANE,exact_reference_mapping,85.76,93.0,61.88,100.0,21.95,16.17,1,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8762,79d7f775-1b80-4598-b12a-ead15397ea90,RK Diagnostic Center,clinic,,Madanapalle,Andhra Pradesh,517325,ANNAMAYYA,exact_reference_mapping,80.16,79.0,61.88,100.0,5.16,16.17,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8763,81c5fb7b-a429-4dea-9416-a16c084a1c97,Navkar Speech & Hearing Clinic,clinic,private,Ahmedabad,Gujarat,380007,AHMADABAD,exact_reference_mapping,81.76,83.0,61.88,100.0,9.98,16.17,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8764,b329c8c3-a7ba-4d33-acfd-c6bc0971f470,Ankur Hospital,hospital,private,Belgaum,Karnataka,590006,BELAGAVI,exact_reference_mapping,81.76,83.0,61.88,100.0,9.97,16.17,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8765,ec59e880-b618-46d6-993e-1aa7034abf0a,Lotus Eye & Physiotherapy Hospital,hospital,private,Ahmedabad,Gujarat,380060,AHMADABAD,exact_reference_mapping,83.38,89.0,59.25,100.0,14.83,16.17,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8766,71637285-c51a-42f6-bb64-274d7bad756b,DM Heart Care Clinic,clinic,private,Hyderabad,Telangana,500064,HYDERABAD,exact_reference_mapping,83.76,88.0,61.88,100.0,15.92,16.16,3,2,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8767,136438d9-eb50-4b2a-b229-561ad3d7426f,Krishna Dental & Cosmetic Clinic,clinic,private,Delhi,Delhi,110085,NORTH WEST,exact_reference_mapping,83.76,88.0,61.88,100.0,15.93,16.16,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8768,16984da1-6347-4181-a04a-18a3d4484963,Dr. Shiv Dubey Childcare Clinic,clinic,private,Bhopal,Madhya Pradesh,462043,BHOPAL,exact_reference_mapping,80.16,79.0,61.88,100.0,5.1,16.16,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8769,291cbbc0-8166-4297-b5c1-a812307cd956,32 dental implant and cosmetic center,dentist,private,Indore,Madhya Pradesh,452009,INDORE,exact_reference_mapping,80.16,79.0,61.88,100.0,5.1,16.16,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8770,2b7f73f5-b4ad-4085-98b8-20c66f59ca5a,Divy Dental Care Clinic,clinic,private,Lashkar,Madhya Pradesh,474001,GWALIOR,exact_reference_mapping,85.76,93.0,61.88,100.0,21.93,16.16,1,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8771,40c3ee04-faee-4f2c-b6eb-c05ab7fd95e4,Raza Clinic,hospital,private,Bareilly,Uttar Pradesh,243005,BAREILLY,exact_reference_mapping,84.98,93.0,59.25,100.0,19.57,16.16,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8772,59455c15-e730-4724-b964-28c025aeb4ae,Taj Dental,clinic,private,Hyderabad,Telangana,500098,MEDCHAL MALKAJGIRI,exact_reference_mapping,82.16,84.0,61.88,100.0,11.13,16.16,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8773,66c46f2b-d0a5-4ce4-bb1e-d8806e8f0777,Dr. Adusumilli Gopinath (Winning Smiles Dental Lounge),dentist,private,Hyderabad,Telangana,500032,,ambiguous_reference_mapping,85.76,93.0,61.88,100.0,21.93,16.16,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8774,6ea01fea-acef-472b-91d6-797a339efccb,"Dr. Raj Skin, Laser & Hair Transplantation Centre",clinic,private,Panipat,Haryana,132103,PANIPAT,exact_reference_mapping,83.76,88.0,61.88,100.0,15.92,16.16,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8775,89afc796-715f-49c6-bca8-77e4024c06d3,"Dr Tarun's Dental - Dentist, Prashant Vihar, Sector 14, Rohini, New Delhi, Delhi, India",dentist,private,New Delhi,Delhi,110085,NORTH WEST,exact_reference_mapping,83.76,88.0,61.88,100.0,15.94,16.16,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8776,9397b04e-dce5-4595-8ced-7fd6af7d25a8,Dr. Arjita's Dentaesthetics Dental Clinic,clinic,private,Thane,Maharashtra,400607,THANE,exact_reference_mapping,80.16,79.0,61.88,100.0,5.1,16.16,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8777,c7b3b7d6-81f5-4c5d-b903-4c0e4ba686db,Patel Multispeciality Hospital,hospital,private,Indore,Madhya Pradesh,452016,INDORE,exact_reference_mapping,81.5,83.0,61.0,100.0,9.16,16.16,5,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8778,d4dfcd03-0494-4d75-a459-351133dffd55,Krishna Dental Care,dentist,private,Neem Ka Thana,Rajasthan,332713,SIKAR,exact_reference_mapping,80.16,79.0,61.88,100.0,5.1,16.16,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8779,dd812f5e-12bf-4898-878e-60478f0962b2,Nurture Dental,dentist,private,Mumbai,Maharashtra,400019,MUMBAI,exact_reference_mapping,82.16,84.0,61.88,100.0,11.13,16.16,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8780,00724f6d-d7cc-432a-81af-bd1cc4f5e6bf,Janta Piles Clinic Ambala,clinic,private,Ambala,Haryana,133001,AMBALA,exact_reference_mapping,79.51,83.0,54.38,100.0,3.13,16.15,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8781,a6e20087-9828-4201-b34c-15195a3a969a,Shri Balaji Dental Hospital,hospital,private,Jaipur,Rajasthan,302017,JAIPUR,exact_reference_mapping,83.76,88.0,61.88,100.0,15.88,16.15,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8782,d64d2823-89da-48a2-ad4e-40683da48f72,Raju Hospital,hospital,private,Chennai,Tamil Nadu,600017,CHENNAI,exact_reference_mapping,89.56,95.0,71.85,100.0,33.27,16.15,2,0,missing_or_invalid_number_doctors,unreviewed,claim_level_source_alignment_unverified
8783,26a2ba1d-4dc0-4e6f-b840-3e8992ac8b0d,Paramount Dental Care,clinic,private,Guwahati,Assam,781006,KAMRUP METRO,exact_reference_mapping,80.16,79.0,61.88,100.0,5.03,16.14,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8784,58a10714-d452-4fa8-b51c-3d04304d2242,Sree Radhagovind Ayurveda Chikitsalayaa,clinic,private,Kodungallur,Kerala,680664,THRISSUR,exact_reference_mapping,82.98,88.0,59.25,100.0,13.5,16.14,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8785,97450aa2-b743-4ef0-be4b-a418f4d16412,Dr. Saurabh Jaiswal Skin & Hair Clinic (Nagpur),clinic,private,Nagpur,Maharashtra,440010,NAGPUR,exact_reference_mapping,80.16,79.0,61.88,100.0,5.03,16.14,4,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8786,af96d8fb-65b0-4d84-9078-c3c0ca4fd74c,Shree Balajii Netralaya,hospital,private,Patna,Bihar,800016,PATNA,exact_reference_mapping,85.78,95.0,59.25,100.0,21.89,16.14,2,0,missing_or_invalid_number_doctors,unreviewed,claim_level_source_alignment_unverified
8787,1113461b-7eb2-447b-86eb-ee6ed7bb4e50,URSA Skin & Aesthetics,clinic,private,Gurgaon,Haryana,122002,GURUGRAM,exact_reference_mapping,83.76,88.0,61.88,100.0,15.82,16.13,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8788,47a24148-9005-4329-b00a-926ea967264a,Shivya Dental Clinic,clinic,private,Deoghar,Jharkhand,814112,DEOGHAR,exact_reference_mapping,82.16,84.0,61.88,100.0,10.99,16.13,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8789,b39153f3-664a-45c4-9862-4dec3e19fab3,"Shyam Nidan Clinic And Shyam Diagnostics - HS-1/45, Sector A, Jankipuram Sitapur Road Yojna, Lucknow-226021, Uttar Pradesh, India",clinic,private,Lucknow,Uttar Pradesh,226021,LUCKNOW,exact_reference_mapping,89.7,93.0,75.0,100.0,33.62,16.13,1,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8790,db891c7a-9d4e-4b2c-b068-cd66fafbf819,Goodhopes Diagnostic Centre,clinic,private,Karnal,Haryana,132001,KARNAL,exact_reference_mapping,83.76,88.0,61.88,100.0,15.8,16.13,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8791,f6b62862-e5b6-4185-8ec1-2d2961777f7b,"PRIME INFECTION CARE, 202,SOHO COMPLEX,MALHAR POINT,OLD PADRA ROAD",clinic,private,Vadodara,Gujarat,390020,VADODARA,exact_reference_mapping,82.16,84.0,61.88,100.0,11.01,16.13,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8792,1d855c8a-ab08-45fa-b6bc-49e634edaa13,Green Park Dental Clinic,clinic,private,New Delhi,Delhi,,,invalid_pincode,81.76,83.0,61.88,100.0,9.77,16.12,4,2,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
8793,8f03caac-4bc4-4360-bbe5-754279312811,Nashik Fertility Center,hospital,private,Nashik,Maharashtra,,,invalid_pincode,85.7,83.0,75.0,100.0,21.58,16.12,4,2,missing_or_invalid_pincode,unreviewed,claim_level_source_alignment_unverified
8794,129bb78e-da49-448e-8f07-06e4d1780cfb,AyurHarsha – Ayurvedic hospital,hospital,private,Hyderabad,Telangana,500072,MEDCHAL MALKAJGIRI,exact_reference_mapping,81.76,83.0,61.88,100.0,9.78,16.12,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8795,137c8109-d827-4245-81f2-53d421b3a74a,BM Plastic Surgery & Cosmetic Clinic,clinic,private,Chennai,Tamil Nadu,600061,CHENNAI,exact_reference_mapping,81.76,83.0,61.88,100.0,9.77,16.12,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8796,2602931c-0fc9-4f87-8d88-d27be011f4c4,Agarwal Diagnostic Centre,clinic,private,Bhopal,Madhya Pradesh,456010,UJJAIN,exact_reference_mapping,83.76,88.0,61.88,100.0,15.77,16.12,2,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
8797,2f1e05e9-6929-4021-93f8-d3c5815260c4,National Holistic Health Care India (Regd.),clinic,,Sahibzada Ajit Singh Nagar,Punjab,160055,S.A.S NAGAR,exact_reference_mapping,81.76,83.0,61.88,100.0,9.77,16.12,3,1,missing_or_invalid_capacity,unreviewed,claim_level_source_alignment_unverified
