pincode,post_office_count,district_candidate_count,state_candidate_count,district_candidates,state_candidates,preferred_district,preferred_state,resolution_status,is_safe_for_direct_join,valid_coordinate_pair_count,invalid_coordinate_pair_count,incomplete_coordinate_pair_count,likely_swapped_coordinate_count,mean_valid_latitude,mean_valid_longitude
743336,21,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,21,0,0,0,22.172424,88.314034
743337,23,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,23,0,0,0,22.563423,87.976884
743338,19,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,19,0,0,0,22.132196,88.454526
743345,3,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,3,0,0,0,22.456206,88.849278
743347,29,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,29,0,0,0,21.965319,88.249787
743348,7,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,7,0,0,0,22.244841,88.329038
743349,40,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,40,0,0,0,22.162442,88.449124
743351,6,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,6,0,0,0,22.224273,88.303991
743354,22,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,22,0,0,0,22.261378,88.409041
743355,24,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,23,1,0,0,22.270455,88.393663
743356,1,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,1,0,0,0,22.9133,88.1297
743357,21,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,21,0,0,0,21.820331,88.269121
743363,4,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,4,0,0,0,22.451792,88.524732
743368,20,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,20,0,0,0,22.327819,88.258594
743370,24,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,24,0,0,0,22.184431,88.791393
743371,21,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,21,0,0,0,22.007198,88.378287
743372,15,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,15,0,0,0,22.274839,88.448979
743373,40,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,40,0,0,0,21.816333,88.164257
743374,16,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,16,0,0,0,22.0582,88.317457
743375,11,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,11,0,0,0,22.267162,88.297725
743376,12,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,12,0,0,0,22.318498,88.51936
743377,6,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,6,0,0,0,22.375198,88.216377
743378,14,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,14,0,0,0,22.215019,88.992725
743383,26,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,26,0,0,0,21.933121,88.407519
743387,10,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,10,0,0,0,22.322359,88.44454
743395,12,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,12,0,0,0,22.220825,88.310667
743399,26,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,26,0,0,0,22.117769,88.352253
743401,10,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,10,0,0,0,22.751037,88.796056
743405,3,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,3,0,0,0,23.037646,88.862384
743411,2,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,2,0,0,0,22.662126,88.864752
743412,6,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,6,0,0,0,22.661021,88.874383
743422,9,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,9,0,0,0,22.631229,88.863996
743423,16,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,16,0,0,0,22.685034,88.617681
743424,8,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,8,0,0,0,22.687755,88.695071
743425,17,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,district_mode_selected,False,17,0,0,0,22.569561,88.697436
743426,10,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,10,0,0,0,22.53163,88.913345
743427,15,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,15,0,0,0,22.719503,88.855895
743428,5,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,5,0,0,0,22.445419,88.519826
743429,7,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,7,0,0,0,22.608899,88.910249
743435,13,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,13,0,0,0,22.673055,88.949022
743437,5,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,5,0,0,0,22.693716,88.759182
743438,6,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,6,0,0,0,22.792429,88.741833
743439,25,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,25,0,0,0,22.28472,88.929559
743442,18,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,18,0,0,0,22.442693,88.792511
743445,7,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,7,0,0,0,22.623207,88.758445
743446,18,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,18,0,0,0,22.344159,88.922753
743456,14,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,14,0,0,0,22.544217,88.807588
743502,26,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,district_mode_selected,False,26,0,0,0,22.525132,88.579689
743503,35,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,35,0,0,0,22.33327,88.299017
743504,19,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,19,0,0,0,22.355255,88.222531
743513,11,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,11,0,0,0,22.297482,88.254589
743609,11,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,11,0,0,0,22.159783,88.339731
743610,17,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,17,0,0,0,22.329759,88.383894
743611,12,2,1,24 PARAGANAS NORTH|24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,district_mode_selected,False,12,0,0,0,22.207057,88.784967
743613,2,1,1,24 PARAGANAS SOUTH,WEST BENGAL,24 PARAGANAS SOUTH,WEST BENGAL,exact,True,2,0,0,0,22.37805,88.345
743701,5,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,5,0,0,0,23.116934,88.706946
743702,4,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,4,0,0,0,22.637138,88.596314
743704,2,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,2,0,0,0,22.79906,88.621427
743710,4,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,4,0,0,0,23.127167,88.709611
743711,6,1,1,24 PARAGANAS NORTH,WEST BENGAL,24 PARAGANAS NORTH,WEST BENGAL,exact,True,6,0,0,0,22.88201,88.542773
744101,3,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,2,0,11.665833,92.741111
744102,4,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,3,0,11.665833,92.741111
744103,10,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,2,0,8,0,11.810556,92.785556
744104,3,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,2,0,11.665833,92.741111
744105,7,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,6,0,11.665833,92.741111
744106,1,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,0,0,11.665833,92.741111
744107,2,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,1,0,11.7,92.72
744112,1,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,0,0,11.37,92.43
744201,4,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,3,0,12.615395,92.928454
744202,12,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,11,0,13.245378,92.974911
744203,1,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,0,0,12.367702,92.919841
744204,5,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,2,0,3,0,12.941806,92.884306
744205,7,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,6,0,12.505556,92.909444
744206,9,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,8,0,11.44,92.42
744207,4,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,3,0,10.591389,92.538333
744209,2,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,1,0,12.380685,92.802739
744210,3,1,1,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,2,0,12.165934,92.776506
744211,4,1,1,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,exact,True,2,0,2,0,11.905151,92.93166
744301,5,1,1,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,4,0,9.175112,92.816118
744302,6,1,1,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,5,0,7.006427,93.93311
744303,5,1,1,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,4,0,8.096867,93.517562
744304,2,1,1,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,NICOBARS,ANDAMAN AND NICOBAR ISLANDS,exact,True,1,0,1,0,8.000927,93.374073
751001,4,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,4,0,0,0,20.270795,85.831382
751002,13,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,13,0,0,0,20.237015,85.834274
751003,6,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,6,0,0,0,20.287518,85.77999
751004,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.299694,85.838528
751005,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.186694,85.62175
751006,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.262387,85.84988
751007,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.293054,85.848828
751008,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.2702,85.817878
751009,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.233543,85.762243
751010,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,21.3025,85.856056
751011,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.285833,85.804028
751012,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.277278,85.818167
751013,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.3,85.830556
751014,2,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,2,0,0,0,20.252917,85.840764
751015,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.292333,85.808389
751016,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.328861,85.820222
751017,4,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,4,0,0,0,20.319711,85.840959
751018,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,21.249194,85.853778
751019,7,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,7,0,0,0,20.228991,85.759963
751020,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.32682,85.861199
751021,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.334167,85.809167
751022,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.291337,85.833244
751023,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.318389,85.813444
751024,7,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,7,0,0,0,20.372571,85.821214
751025,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.186694,85.62175
751026,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.279727,85.852402
751028,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.2386,85.7455
751029,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.2908,85.7772
751030,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.262477,85.782045
751031,3,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,3,0,0,0,20.331985,85.857325
751032,2,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,2,0,0,0,20.346532,85.881177
751033,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.2766,85.7954
751034,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.3025,85.8559
751035,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.323379,85.876265
752001,12,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,12,0,0,0,19.807103,85.827706
752002,12,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,12,0,0,0,19.82613,85.829875
752003,1,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,1,0,0,0,19.812854,85.831096
752004,6,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,6,0,0,0,19.879766,85.947492
752010,9,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,8,0,1,0,19.719462,85.537368
752011,17,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,17,0,0,0,19.835374,85.651776
752012,13,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,13,0,0,0,19.89463,85.797684
752013,6,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,6,0,0,0,19.841725,85.742447
752014,16,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,16,0,0,0,19.943416,85.794379
752015,9,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,9,0,0,0,20.067286,85.716026
752016,13,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,13,0,0,0,20.011379,85.75354
752017,17,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,17,0,0,0,19.965389,85.649502
752018,6,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,6,0,0,0,20.061212,85.585547
752019,10,2,1,KHORDHA|PURI,ODISHA,PURI,ODISHA,district_mode_selected,False,10,0,0,0,19.974054,85.558829
752020,11,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,11,0,0,0,20.039818,85.521025
752021,9,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,9,0,0,0,19.973562,85.468313
752022,2,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,2,0,0,0,19.891927,85.403034
752023,7,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,7,0,0,0,19.918243,85.360527
752024,5,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,5,0,0,0,19.981323,85.345252
752025,12,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,9,0,3,0,20.031625,85.320194
752026,14,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,14,0,0,0,20.087017,85.374729
752027,5,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,5,0,0,0,19.860494,85.352082
752030,9,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,9,0,0,0,19.76017,85.213751
752031,16,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,16,0,0,0,19.788619,85.154503
752032,9,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,9,0,0,0,19.588535,85.283209
752034,9,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,9,0,0,0,19.828106,85.289237
752035,8,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,8,0,0,0,19.853357,85.141528
752037,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,19.68628,85.187142
752038,6,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,6,0,0,0,20.079431,85.418332
752045,9,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,9,0,0,0,19.940499,85.902014
752046,8,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,8,0,0,0,19.964569,85.831404
752050,17,2,1,KHORDHA|PURI,ODISHA,KHORDHA,ODISHA,district_mode_selected,False,17,0,0,0,20.155243,85.708516
752054,12,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,12,0,0,0,20.246144,85.708487
752055,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.186667,85.621852
752056,11,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,11,0,0,0,20.154855,85.581552
752057,14,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,14,0,0,0,20.211254,85.590765
752060,5,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,4,1,0,0,20.09251,85.62608
752061,12,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,12,0,0,0,20.243361,85.473236
752062,10,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,10,0,0,0,20.187474,85.450203
752063,17,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,17,0,0,0,20.281342,85.286249
752064,7,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,7,0,0,0,20.199379,85.387174
752065,6,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,6,0,0,0,20.15649,85.329287
752066,15,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,15,0,0,0,20.187879,85.277347
752068,10,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,9,0,20.1664,85.1497
752069,3,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,3,0,0,0,20.151845,85.101392
752070,16,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,14,0,2,0,20.094898,85.099629
752077,20,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,18,0,2,0,20.274144,85.188949
752078,5,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,5,0,0,0,20.127194,85.109111
752079,13,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,12,0,20.10025,85.16655
752080,9,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,9,0,0,0,19.974659,85.126324
752081,10,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,10,0,0,0,20.009686,84.987035
752082,5,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,5,0,0,0,20.085683,84.920605
752083,8,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,7,0,20.127194,85.109111
752084,15,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,14,0,20.127194,85.109111
752085,11,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,10,0,20.4028,85.06905
752089,12,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,11,0,20.4008,84.58641
752090,7,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,7,0,0,0,19.993387,84.915192
752091,8,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,7,0,20.02754,85.43765
752092,5,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,4,0,20.116667,85.1
752093,8,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,7,0,20.4006,84.9211
752094,9,1,1,NAYAGARH,ODISHA,NAYAGARH,ODISHA,exact,True,1,0,8,0,20.1664,84.9581
752100,10,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,10,0,0,0,20.232722,85.926055
752101,4,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,4,0,0,0,20.29432,85.898038
752102,15,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,15,0,0,0,20.202485,85.951372
752103,11,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,11,0,0,0,20.149109,85.981374
752104,18,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,17,0,1,0,20.111528,85.817061
752105,14,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,14,0,0,0,20.026456,85.887318
752106,14,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,14,0,0,0,20.058341,86.005197
752107,6,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,6,0,0,0,20.014705,86.147139
752108,8,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,8,0,0,0,20.008033,86.195451
752109,10,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,10,0,0,0,19.974163,86.273177
752110,12,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,12,0,0,0,19.955245,86.021027
752111,10,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,10,0,0,0,19.90499,86.10542
752113,5,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,5,0,0,0,20.062164,86.0816
752114,13,2,1,KHORDHA|PURI,ODISHA,PURI,ODISHA,district_mode_selected,False,13,0,0,0,20.095711,85.928891
752115,1,1,1,KHORDHA,ODISHA,KHORDHA,ODISHA,exact,True,1,0,0,0,20.164873,85.679443
752116,4,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,4,0,0,0,19.962244,86.077904
752118,4,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,4,0,0,0,19.953019,86.182291
752119,5,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,5,0,0,0,20.016424,86.244741
752120,3,2,1,CUTTACK|PURI,ODISHA,PURI,ODISHA,district_mode_selected,False,3,0,0,0,20.13568,86.06036
752121,6,1,1,PURI,ODISHA,PURI,ODISHA,exact,True,6,0,0,0,19.982975,85.953013
753001,11,1,1,CUTTACK,ODISHA,CUTTACK,ODISHA,exact,True,11,0,0,0,20.471023,85.874818
753002,7,1,1,CUTTACK,ODISHA,CUTTACK,ODISHA,exact,True,7,0,0,0,20.467712,85.858021
753003,7,1,1,CUTTACK,ODISHA,CUTTACK,ODISHA,exact,True,7,0,0,0,20.465119,85.89963
