source_row_number,unique_id,name,organization_type,structurally_valid,exact_duplicate,scoring_eligible,issue_codes
8813,25bf9144-4a16-4178-942a-d13f2f43c1c1,Gora Urology And Superspeciality Hospital,facility,True,False,True,
8814,25cd31d3-7d7c-4e5d-b680-4299c794a9b3,ROOTS Clinic,facility,True,False,True,
8815,25fc15f3-0b80-49f7-9a35-52ff555776cd,Shridham Hospitals and Research,facility,True,False,True,
8816,2602931c-0fc9-4f87-8d88-d27be011f4c4,Agarwal Diagnostic Centre,facility,True,False,True,
8817,260cc84d-deaf-49fa-9a52-17b28c1a1289,"Ear Solutions Bhopal (Bhopal, Madhya Pradesh, India)",facility,True,False,True,
8818,26313256-e7b6-4539-be27-d85fcbc33a80,Superb MRI & CT Scan Centre,facility,True,False,True,
8819,2638cedc-f119-4a8c-a300-0deb39555fb7,Aarka Hospitals,facility,True,False,True,
8820,264e5c7b-ec7e-44c9-95e8-17e9c89cdf21,Global Dental Hospital,facility,True,False,True,
8821,2655fc23-7990-49f6-ade8-c402033637e6,Safe Hands Dental Clinic,facility,True,False,True,
8822,26579cd3-721e-4c7b-a2e2-c9c2ddccb645,Smile-O-Dent Dental and Facial Aesthetic Clinic Kolkata,facility,True,False,True,
8823,26586842-ec71-40e1-8ed5-e08dbf4dc3db,Rathod Dental Clinic & Implant Center,facility,True,False,True,
8824,267345c8-24d1-4efb-a400-1c409a07509f,Umrekar Multispeciality Hospital,facility,True,False,True,
8825,2674807e-24ff-4d3c-b040-351d42a47d58,Ashirvad Maternity and Surgical Hospital,facility,True,False,True,
8826,2677dc8b-74b0-49db-a62f-0b98bc5596ae,Jeevanam Ayurveda Hospital,facility,True,False,True,
8827,268873b8-f9d5-49d2-bc63-b29ed7512504,Kovilpatti Venkateswara Hospitals,facility,True,False,True,
8828,26900a97-7ead-4b3a-86a2-96d6278ce861,Vrund Clinic,facility,True,False,True,
8829,26a2ba1d-4dc0-4e6f-b840-3e8992ac8b0d,Paramount Dental Care,facility,True,False,True,
8830,26b0748b-03f9-4b55-82a5-ccbf87ea762c,Hindu Seva Sadan Hospital,facility,True,False,True,
8831,26b535e0-16bd-4734-aed4-16c77d92d74e,Om Suvam Hospital,facility,True,False,True,
8832,26d486ab-90b0-4968-89d0-1a3b93554703,My Tooth Hub,facility,True,False,True,
8833,26e84fbb-24e8-4d29-a1f3-4307a6b53ef9,Chettupuzha Dental Clinic,facility,True,False,True,
8834,26f0be70-3ef1-4f78-b0a3-3247210019f2,Krishna Pathology,facility,True,False,True,
8835,2723a366-b6cc-4960-9c99-ff2dc473c688,Dr. C. S. Chaturvedi’s Clinic,facility,True,False,True,
8836,272a8eff-3920-4c7d-a8cd-141b813b32d5,Vikas Hospital,facility,True,False,True,
8837,27392d55-8cac-48c9-bd9a-53cc23ee773f,Arimalam Vaidya Sala,facility,True,False,True,
8838,278bd0ac-3e31-4225-8328-9b60b7cf88c9,Ahuja Eye Centre,facility,True,False,True,
8839,27a6b1a2-8b32-4aae-b8ac-9cf0cf898470,Navjyoti Netralaya and Research,facility,True,False,True,
8840,27c00466-f6aa-4491-83e5-2c6dcf33cad5,Health Care Clinic,facility,True,False,True,
8841,2805f221-586d-4921-b330-08f44ffc4eb1,Soni Child Care Centre,facility,True,False,True,
8842,2827927c-f4c2-47bb-bd1c-dfe5d4e15093,Sharda Eye & Dental Hospital,facility,True,False,True,
8843,2828b1dd-c7fa-4c67-a4da-3b193849d6c6,Umang IVF and Super Speciality Hospital,facility,True,False,True,
8844,2829513f-8ac6-49a0-b90c-36a6ff946f58,Siddhi Vinayak ENT Hospital,facility,True,False,True,
8845,2850c4dd-6a2c-40a3-b42e-a1fd2325fae6,Panjari Orthocare Hospital-Junagadh,facility,True,False,True,
8846,28554726-c4c6-4f4a-868e-564699a1217f,Chaitanya Hospital,facility,True,False,True,
8847,287913e3-162c-45d5-873a-eada15f8591b,Dr. Manjari Ultrasound,facility,True,False,True,
8848,In order to record the electrical signals in your heart,,,False,False,False,invalid_unique_id|invalid_organization_type
8849,Our facility has a Trade Mill Test (TMT) which is a stress test. This test illustrates how your heart functions when you exercise. It helps identify clogged arteries and direct heart patients' treatment regimens.,,,False,False,False,invalid_unique_id|invalid_organization_type
8850,The Pulmonary Function Test (PFT) is another crucial service we provide. PFT is essential for patients with heart conditions that impact breathing,,,False,False,False,invalid_unique_id|invalid_organization_type
8851,We are also experts in Stress ECHO,,,False,False,False,invalid_unique_id|invalid_organization_type
8852,"At Dr. Manjari Ultrasound your heart's health is our first concern. We make sure you receive the care you need in a secure and encouraging setting by using skilled professionals and cutting-edge equipment.""","[""cardiology"",""gynecologyAndObstetrics"",""radiology"",""pathology"",""familyMedicine"",""cardiology"",""pathology"",""cardiology"",""radiology"",""familyMedicine""]","[""Performs echocardiography (ECHO)"",""Performs electrocardiography (ECG)"",""Performs Stress ECHO testing"",""Performs Trade Mill Test (TMT)"",""Performs Pulmonary Function Test (PFT)"",""Performs ultrasound examinations"",""Performs echocardiography""]",False,False,False,invalid_unique_id|invalid_organization_type
8853,287bd17c-8afa-4bae-af83-ae9bab805c07,Neuroxon Healthcare Solutions,facility,True,False,True,
8854,28804152-1eb4-4885-9a17-f20b31668efd,Madhav Dispensary,facility,True,False,True,
8855,2899bf7b-f806-461f-9e5a-d06b88d05f19,"Thangam's Dental Clinic, Mylapore",facility,True,False,True,
8856,28a465f9-1b26-4d8b-ad6e-0c3fb98d6c9b,Dr. Mugdha EECP & Heart Care Center,facility,True,False,True,
8857,28a6b834-1ed6-4906-a43c-eb94eb98edd7,Khandait Skin And Hair Clinic,facility,True,False,True,
8858,28b52136-55b7-4b78-afa0-7e93e48ce05b,PreDent Superspeciality Dental Clinic,facility,True,False,True,
8859,28c51839-e53c-49fc-bce1-14e9b69b525e,"Ganapathy Medical Centre & Day Care Clinic, Ganapathy",facility,True,False,True,
8860,28d5142d-f054-411a-a72e-60eb2d7c80c6,Lal Memorial Hospital,facility,True,False,True,
8861,28dee8e3-12f6-4094-9dcc-911b619fa1bc,Surya Netralaya & Dental Clinic/ Eye Hospital,facility,True,False,True,
8862,28f00c52-413d-4ba2-b5dd-d186d5013ba8,Swastha Hospital,facility,True,False,True,
8863,291cbbc0-8166-4297-b5c1-a812307cd956,32 dental implant and cosmetic center,facility,True,False,True,
8864,2935d335-3473-481d-bfce-f856a75268e1,Elite Hospital,facility,True,False,True,
8865,2960005e-eda7-4886-90ce-e26f3588bc38,Advanced Dental Clinic,facility,True,False,True,
8866,2980d076-9d8a-443a-9712-1e7d9dbba45e,Sacred Heart Hospital,facility,True,False,True,
8867,29c65695-15f1-4511-85f7-aee0142bed8e,Mathrusri Ramabai Ambedkar Dental College & Hospital,facility,True,False,True,
8868,2a1f9ee6-198b-4941-9921-7156056be005,Madhavi Hospital,facility,True,False,True,
8869,2a271bee-344c-4614-8700-d71dcab74783,Netra Nidan Eye Hospital,facility,True,False,True,
8870,2a298de0-ec80-4b19-81df-65d3b22e2f96,Nucleus Healthcare Multi Speciality Hospital,facility,True,False,True,
8871,2a469845-e0b6-4f41-89c4-901e14260005,Modern Clinical Laboratory,facility,True,False,True,
8872,2a4ccd9e-c74e-4938-9e96-6109f7a037e4,VS Hospitals,facility,True,False,True,
8873,2a50c75c-afe5-430b-8a5f-ca653163715c,Mata Kaushliya Hospital,facility,True,False,True,
8874,2a50d26e-97ff-4c87-9c5a-7c3ebcf91827,Balajan Block Primary Health Centre,facility,True,False,True,
8875,2a871e18-2528-430e-b18c-018e20f3f948,"Dheemahi Ayurvedic Centre, Near Neelimangalam Bridge, Kumaranaloor, Perumbaikad.P.O, Kottayam, Kerala, India",facility,True,False,True,
8876,2a9cc2be-0812-4626-afc5-331bca558a1c,Sri Sakthi Clinic,facility,True,False,True,
8877,2add4f3f-c17f-430e-90a8-76387aa926ca,Ravi Clinic- A Centre of Classical Homeopathy,facility,True,False,True,
8878,2ae53c4d-6931-4509-af76-687667250e87,Sevayatan Maternity and General Hospital,facility,True,False,True,
8879,2aeb7382-e2f5-4ccc-8335-288a06aa318e,Malligai Dental Hospital,facility,True,False,True,
8880,2af3a6ff-cfd2-4246-aa31-691fe3feb646,Phoenix Ortho and Speciality Clinic,facility,True,False,True,
8881,2b075c83-6ab5-451d-9e03-c80a8f3a85bd,Dr Halimuddin’s Orbit Eye Care,facility,True,False,True,
8882,2b1ba113-6772-4f0d-b787-a18e3ad53178,Dr Shinde Hospital And Research Centre,facility,True,False,True,
8883,2b30e0f0-f274-4341-9812-54f95e68cd68,Pravigya ENT Clinic,facility,True,False,True,
8884,2b3ead66-d3cb-42e0-986d-1cc18aca072f,Vimala Multispeciality Dental Clinic - India,facility,True,False,True,
8885,2b51036d-3490-436a-9f45-5d9d7bb5057b,Dental Excellence,facility,True,False,True,
8886,2bbc698e-16bf-4123-9795-fd49dfc2cf61,Golden Hour Hospital Superspeciality Critical Care Unit,facility,True,False,True,
8887,2c587567-9849-46af-bae8-4ae266466dae,AARY Hospital,facility,True,False,True,
8888,2c5b3c5f-ff1b-4d49-a4e8-388d4a59c9b3,Sthetica Dental Clinic & Cosmetic Centre,facility,True,False,True,
8889,2c690bc5-9411-456b-9407-f1fed4e286ab,Patiala Heart Institute,facility,True,False,True,
8890,2c6c6689-513a-4991-9940-d7728ef676e2,Mahalakshmi Dental Clinic Khanapur,facility,True,False,True,
8891,2c7687f2-ed51-4752-beb0-1cd3bf882334,Juneja Eye & Heart Clinic,facility,True,False,True,
8892,2c8d4f82-a0c1-42aa-a7cf-35ef0d7df343,Late Chanda Devi Tiwari Hospital,facility,True,False,True,
8893,2c91ff7b-5904-425b-b123-0928c883757d,Eshan Hospital,facility,True,False,True,
8894,2c9994a4-2537-4ab7-9db9-efc73a6ca094,Implantree International Dental Hospitals,facility,True,False,True,
8895,2cb31ccd-d327-4ee1-b78e-9d0741615e58,Smile World Dental Hospital & Implant Centre,facility,True,False,True,
8896,2cc5cebb-883a-40e2-9426-69ea79015bef,Bidhannagar Sub-Divisional Hospital,facility,True,False,True,
8897,2cefde26-8aab-45fa-9e8a-c515318c90d8,Lamfer Healthcare,facility,True,False,True,
8898,2d12a258-1054-42b5-af31-393684107079,Little Krishna Kids Dental Care,facility,True,False,True,
8899,2d13d513-bbde-4248-82fa-c3d971ba6c85,"Pooja Pathology Laboratory, Manpada",facility,True,False,True,
8900,2d3efbf5-23bc-44f4-8b2e-28dd0da04577,Chavan Clinic,facility,True,False,True,
8901,2d6833c6-2371-446b-93b4-19b7d722a8d9,Jewel Autism Centre,facility,True,False,True,
8902,2d7a9dd0-ec17-4940-aa45-16562212d8e2,SB Eye Care Hospital,facility,True,False,True,
8903,2d850f6e-d486-45c5-b68a-94c47758daa1,Drishtideep Eye Institute Ad,facility,True,False,True,
8904,2d9bc703-321a-4f6c-9191-864902589c8c,CHHAYA DENTAL & IMPLANT CARE,facility,True,False,True,
8905,2da722c7-b4a9-4fa6-913c-2ef05ab8e4de,Kident Family Dental Home,facility,True,False,True,
8906,2dccd2d1-a1e2-443f-91b8-34452bb60e69,"Phular Superspeciality Hospital, Road No-02, Juran Chappra, Muzaffarpur - 842001",facility,True,False,True,
8907,2dcce573-3a15-48bf-b3f1-8ef25d7d3f55,Adarsh Medical Stores,facility,True,False,True,
8908,2df6f4a7-0d87-460c-a0df-05ef4ebe91bf,Shanthibhavan Palliative Hospital,facility,True,False,True,
8909,2e24d8af-7e30-4e94-a16d-b6d17b12c40c,Modern Art Artificial Eye Center,facility,True,False,True,
8910,2e40d1f2-921a-40ed-947c-05628077f691,Omega Plus Hospital,facility,True,False,True,
8911,2e4f528f-d60e-44c3-9cec-459f7b0c4b03,Nala Dental Hospital,facility,True,False,True,
8912,2e5a9133-b7c8-4db9-8aaf-7c5bae54119d,Sukh Seva MultiSpeciality Hospital,facility,True,False,True,
8913,2ea89380-4142-4cd8-bc07-66fc476c97b2,Vanitha Vaidya Shala,facility,True,False,True,
8914,2edafa50-37d3-4b1c-9a39-ce47cb0dee42,Sumukha Speciality Clinic,facility,True,False,True,
8915,2f0cfd81-9867-4486-b86e-d47b6ab88a9e,IPSC Diagnostics & Imaging Center,facility,True,False,True,
8916,2f29fead-a9fe-4a24-8318-c743a162d450,Dr. Jairajs Diagnostic Centre,facility,True,False,True,
8917,2f50425d-f44a-4578-b799-0bdc5fabe2e8,Parmar Hospital,facility,True,False,True,
8918,2f523863-f13a-4fab-aa65-2e13e56ddd08,Solaris Superspeciality Hospital - Thane,facility,True,False,True,
8919,2f61e07e-1482-4b96-aecf-d3b5f0a7f51e,Redefine Skin and Hair Transplant Center,facility,True,False,True,
8920,2f6254e9-89b3-4f29-b2ba-481f3bdfc186,Dr. Dave Eye Hospital,facility,True,False,True,
8921,2f7b3bd7-eb47-4499-855b-d2e4a5fd7140,City Dental Clinic,facility,True,False,True,
8922,2f829ae1-e706-42ea-88ca-7a07b588c9fc,Ashvini Netralaya,facility,True,False,True,
8923,2fa31d43-781e-4747-aa3b-e8d4d6a5c856,Sant Garibdas Eye Hospital and Polyclinic Raipur Shankar Nagar Raipur,facility,True,False,True,
8924,2fa6243e-fd25-4109-b760-adcbab3ed30e,"Cures ‘n’ Care Dental Clinic - Mayur Vihar Phase-2, New Delhi",facility,True,False,True,
8925,2fe31e63-26a6-47f7-9a33-691c37f1960d,Darrang Homeo Clinic – Dr. Swapan Kumar Das,facility,True,False,True,
8926,2fe680e1-bb4f-4289-b22e-fe8c599bb7ed,Rajendra Memorial Research Institute of Medical Sciences,facility,True,False,True,
8927,2fed030a-ef48-4cdf-9d89-a052f37018ad,"Apollo Clinic, Barasat",facility,True,False,True,
8928,2fedefad-8668-40cc-a789-d7446d26bd3c,KD Hospital,facility,True,False,True,
8929,2ff66dd6-8bb5-46e4-a6ea-7fbd0f7a64fa,Sri Sai Diabetes and Andrology Clinic,facility,True,False,True,
8930,300f8d7d-857f-42fd-96d0-2aea390d6b4c,CR Dental Care,facility,True,False,True,
8931,3014ff58-7a87-460f-8dbd-e516f3936175,Max Lab,facility,True,False,True,
8932,302c4341-641e-43be-bf40-40d843ff304d,Bagbazar Nursing Home,facility,True,False,True,
8933,304c4482-85cd-4315-abad-9c9bef746ee1,Dua Eye Hospital,facility,True,False,True,
8934,3051ad0f-a20b-473a-ba7c-e70a54fc23ef,Kalyani Biotech Diagnostics,facility,True,False,True,
8935,305278b8-e9f0-4ebf-9a6d-a38e3d76824c,Aastha Skin And Cosmetology Clinic,facility,True,False,True,
8936,306dfba7-2c6a-4235-aa0e-ad654b5990d0,Kalyani Hospital,facility,True,False,True,
8937,307dee31-3eff-4d66-b5b8-3b621c3001e0,Happy Dentz Dental Clinic Orthodontic And Implant Center Invisalign Provider,facility,True,False,True,
8938,308c56d0-ee12-4dec-86c6-d3cc2486b322,Frank Super Speciality Hospital,facility,True,False,True,
8939,309250f6-c1eb-4962-8330-a00399490c02,"Anamiva Gynaecology, 3D Laparoscopy & Fertility Clinic",facility,True,False,True,
8940,30b5ffdc-4153-4df8-a7ac-ce3feac60297,Shalom Medical Center,facility,True,False,True,
8941,30cfccc9-bc4d-4c5e-9f80-67933f2841e1,Bharal's Homoeopathy,facility,True,False,True,
8942,30e67c01-26e9-4447-9f87-6ae973c44dbb,Pullela Super Speciality Hospital,facility,True,False,True,
8943,31305373-1404-47a6-aa98-382496c50149,Suraksha Hospital,facility,True,False,True,
8944,31332103-9928-4738-bd5c-5fd91eef3480,Mahindra Hospital,facility,True,False,True,
8945,31365e3c-dbaa-449d-9c8b-6462b99ea077,Raj IVF Centre,facility,True,False,True,
8946,313d41a1-e91c-40da-8da5-f84b112d6e04,Curaden Dental Clinic India,facility,True,False,True,
8947,314a8de5-fb2f-4b70-a696-b45168e0eb83,The Heart Clinic,facility,True,False,True,
8948,3197c408-8901-4f9d-859a-226f01f32ec3,Siddha Cancer Clinic,facility,True,False,True,
8949,31a4c4df-9110-49dd-96b8-c91ec809488c,Accident and Fracture Hospital,facility,True,False,True,
8950,31a69711-72c6-4a10-a88c-07f292174345,Burari Hospital,facility,True,False,True,
8951,31aee0ad-ad19-48cf-be80-cb266bd63a35,Aasavari Clinic,facility,True,False,True,
8952,31be4ed6-63fa-45bc-8b56-4c02adaf8102,Kolte Hospital,facility,True,False,True,
8953,31ec6b4b-b2bc-4d0d-8b0b-118c26eac7fe,Chirag Eye Care Prayagraj,facility,True,False,True,
8954,31f0ab55-3c5e-47e6-8943-6d5c8fa5fa4c,Brain and Spine Clinic,facility,True,False,True,
8955,31fa7641-34db-40b4-b24a-c8563c40a23f,B R Sur Homeopathic Medical College and Hospital,facility,True,False,True,
8956,3220dfad-7091-48ae-aacc-42943db663ba,Hp Orthocare Hospital,facility,True,False,True,
8957,323e41f8-9256-48fa-94c6-cc7d633eaf07,AB Skin Clinic,facility,True,False,True,
8958,3243d372-7446-4dd2-bec4-e2158eecac0e,Madhukar’s Clinic & Lung Hospital,facility,True,False,True,
8959,3253cb7e-cc1a-49c5-ac74-88201bef4f45,Shree Dhanvantari Ayurveda Hospital,facility,True,False,True,
8960,325e8384-6155-4dcb-a371-f1fbc5cca491,Swasti Diagnostic Center,facility,True,False,True,
8961,326636f3-53ce-4709-bcef-95729c7c643d,Derma Elite Skin Care Clinic,facility,True,False,True,
8962,32ca5a85-14a2-443b-a5f4-eb67a32e5ce1,Precision Dental & Implant Centre Ad,facility,True,False,True,
8963,32deb483-ee3f-4465-ab0b-44c3c9a98e1c,Public Dental Clinic,facility,True,False,True,
8964,32f35d4c-23dc-41c3-bfe2-947a37507c96,NANDY’S Multi-Speciality Clinic & Diagnostic Centre,facility,True,False,True,
8965,330cc186-3500-4906-80e7-e9a13f1e73b4,Udhran Hospital,facility,True,False,True,
8966,3336b332-e8b4-4233-b2f2-8469a3d26c1b,Ahana Health Care,facility,True,False,True,
8967,338be233-2942-4f55-a9a5-1b70dcb32c95,Matri Bhavan Hospital,facility,True,False,True,
8968,33a2790e-919e-4f88-903f-fd5646b19291,Bright Dental Poly Clinic,facility,True,False,True,
8969,33bfc45d-bb48-4294-9271-77bdcb1d2fa3,Unity Hospital,facility,True,False,True,
8970,33d2eac4-f9fa-4566-be84-9917161d127f,Tender Care Hospital,facility,True,False,True,
8971,33d37b38-340c-4718-b22a-ee2d7c2ad2a6,"OM PLAZA, Sector 15, Vasundhara, Ghaziabad, Uttar Pradesh 201012",facility,True,False,True,
8972,33ddfc1a-8acd-43d4-8a92-e59ca92a3c22,Smilecraft Speciality Dental Clinic,facility,True,False,True,
8973,33f0ff23-27cf-44fb-b445-2f54203c76b6,Dr Manu's Gynecology Clinic - T-Nagar,facility,True,False,True,
8974,342363f8-b569-4edf-8ad4-347f2afcde6a,Raghudeep Eye Hospital,facility,True,False,True,
8975,342b9e4a-f5f4-4f3f-bc1e-e93fdff01444,Sparsh Derma Centre,facility,True,False,True,
8976,3437e5aa-101e-4a91-9543-e1a4e6907291,Relox Diagnostic Center,facility,True,False,True,
8977,34599fab-6e05-4961-9acc-c8c1c1d87197,Smit Dental Care Centre,facility,True,False,True,
8978,3470eea8-90b1-409c-8d6b-5bfbca9bf932,Dental Design Clinic,facility,True,False,True,
8979,347b563c-61cb-4634-ac82-b557dd4a11e2,Cosmos Hospital,facility,True,False,True,
8980,3485d554-a9c4-4a9f-b7df-549ec45d6a65,Belly and Love Women Hospital,facility,True,False,True,
8981,34a73e42-56ff-4800-b1f6-fc04f5da0905,Elite Heart Clinic And Pathology Lab,facility,True,False,True,
8982,34c99c4f-82c0-4ba3-9078-d934e72be408,St. Marys Hospital,facility,True,False,True,
8983,3503dc4f-7043-4d17-99aa-b2fdbcd08c4c,RL Gastro Care,facility,True,False,True,
8984,35098b2b-fde0-4118-9a81-05b1e5964086,Vardaan Hospital,facility,True,False,True,
8985,35160405-277c-4dc7-b30c-1959a7c35492,Pushpam Hospital,facility,True,False,True,
8986,35192e8d-8ad8-4a8a-a2e5-3aaf8f6fb7cb,Apple Dental Care,facility,True,False,True,
8987,3523f70f-eaa4-48d0-9c6a-34df27099e01,Parisa Skin Cosmetic And Laser Centre,facility,True,False,True,
8988,3535d1ef-2366-449e-a8f2-d7077d92408a,The Dental Bond,facility,True,False,True,
8989,353b6a51-de97-4bb9-bd23-359211ba8151,"Silver Pearls Dental Clinic, Kothrud",facility,True,False,True,
8990,3541a676-35db-414b-a52c-c607769c2512,Mamta Memorial Multispeciality Hospital,facility,True,False,True,
8991,355b7ff1-a9e4-4b83-bda4-05bfa9e46b9d,Balaji Nursing Home,facility,True,False,True,
8992,35741683-5d4c-4011-9115-792913161fb9,Shantideep Hospital,facility,True,False,True,
8993,3575f8f0-d532-493c-a762-cf7a11700072,PMC Dental,facility,True,False,True,
8994,35b238c9-f83f-4a10-b4ad-d4f37d096c2c,Sree Harish Dental Hospital,facility,True,False,True,
8995,35c1777c-941f-429c-a179-191cad6999c8,"Dr. Fulari's Happy Smiles Dental Clinic - Vishrambhag, Sangli",facility,True,False,True,
8996,35c3e836-1d4e-4b0a-92f6-7016ba6e45e0,Balaji Healthcare,facility,True,False,True,
8997,35dbf617-10b8-4e97-b388-71e2dd05de23,Ravindra Hospital,facility,True,False,True,
8998,35e5a7e2-7f6a-4222-9056-548ea363bb39,Pavana Hospital,facility,True,False,True,
8999,35f8a7c7-23de-4c64-9454-c763ec94406f,Dr. Minesh Patel's 32 Dental Care and Implant Centre,facility,True,False,True,
9000,3633a7d0-0cef-421c-af03-f0bf9ee6ec1c,Vinayak Health Care Clinic,facility,True,False,True,
9001,364dae5c-b868-450a-9e4e-e6705852c229,Krishna Hospital Multispeciality,facility,True,False,True,
9002,365d5962-7196-4a9d-ab75-d1a68fb3cbf4,Maatangi Dent Care,facility,True,False,True,
9003,366b20f5-43a2-4db9-bf21-2897a822df85,Nutek Medical Centre,facility,True,False,True,
9004,368b8926-1bd9-4eec-8825-49407d38695a,Nirvana Eye Hospital,facility,True,False,True,
9005,36cfda52-dd67-4359-a80d-f0749eeec359,Dr Swaroop's Dental Care,facility,True,False,True,
9006,36e5bf32-d1da-4097-bfb3-e21299b36015,Sankar's health care scans & diagnostics,facility,True,False,True,
9007,3732a3f9-08a8-493b-acf7-7b66d5fa2b0c,Buddha Hospital and Research Institute,facility,True,False,True,
9008,37566d14-0922-42fa-b9f2-798421e68333,Kanwar's Orthodontics and Implant Smile Studio Ad,facility,True,False,True,
9009,3759ef50-c0a7-44c8-b270-856ba489f89e,Halina Cupping Therapy Clinic,facility,True,False,True,
9010,37831f8b-ebbe-4dce-99ff-16d09921820d,Purvanchal Metrocity Hospital,facility,True,False,True,
9011,3789b5ec-c3b9-4e92-8ba1-d48fad6ec9d4,Ayurcentral CK Nagar,facility,True,False,True,
9012,37b09767-2289-4783-8d0d-1e38f91500a7,Ayurvedic Neuro Hospital & Research Centre,facility,True,False,True,
9013,37b42a31-a4a6-4c09-b313-4335f86afa97,Pranjali Maternity Surgical & General Hospital,facility,True,False,True,
9014,37b6768f-6096-4e6b-92a8-f2debaa6417b,MMJ Physiotherapy Clinics,facility,True,False,True,
9015,37b97a05-26e5-4540-9c89-df92649728aa,Dr Sangave Dental Clinic,facility,True,False,True,
9016,37d6e184-df9f-4118-973a-d9aa9d384ae4,Archana Trauma & Orthopaedics Hospital & Research Centre,facility,True,False,True,
